music_ID,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,meanMFCC[0],stdMFCC[0],medianMFCC[0],kurtMFCC[0],skewMFCC[0],meanMFCC[1],stdMFCC[1],medianMFCC[1],kurtMFCC[1],skewMFCC[1],meanMFCC[2],stdMFCC[2],medianMFCC[2],kurtMFCC[2],skewMFCC[2],meanMFCC[3],stdMFCC[3],medianMFCC[3],kurtMFCC[3],skewMFCC[3],meanMFCC[4],stdMFCC[4],medianMFCC[4],kurtMFCC[4],skewMFCC[4],meanMFCC[5],stdMFCC[5],medianMFCC[5],kurtMFCC[5],skewMFCC[5],meanMFCC[6],stdMFCC[6],medianMFCC[6],kurtMFCC[6],skewMFCC[6],meanMFCC[7],stdMFCC[7],medianMFCC[7],kurtMFCC[7],skewMFCC[7],meanMFCC[8],stdMFCC[8],medianMFCC[8],kurtMFCC[8],skewMFCC[8],meanMFCC[9],stdMFCC[9],medianMFCC[9],kurtMFCC[9],skewMFCC[9],meanMFCC[10],stdMFCC[10],medianMFCC[10],kurtMFCC[10],skewMFCC[10],meanMFCC[11],stdMFCC[11],medianMFCC[11],kurtMFCC[11],skewMFCC[11],mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var
495,0.7368421052631579,0.6139817759728895,0.7351182291237784,0.45845416,0.62048775,0.5789008,0.4440304906702734,0.62039391607685,0.5676612487139573,0.603476169080781,0.5971315696012296,0.45004829272281727,0.43191501,0.3020227,0.09508129,0.4483780569058966,0.36792594138407814,0.20061185347247906,0.4358078339757714,0.34511545710551333,0.17175323060078435,0.516198126366915,0.26229729723338785,0.1735284385740986,0.468462929028494,0.33860422269503265,0.18361552072915657,0.6873317010434664,0.7382992897973364,0.5662018833402125,0.35382701340280853,0.3278427791550638,0.19232897560885306,0.36652115849792183,0.3050588455850707,0.13341293948843938,0.8323124,0.53514993,0.30747908,0.4683713,0.59659284,0.37282032,0.019484996446666413,0.06521924856035198,0.010700664077029456,0.81266034,0.17127293,0.8146817,0.12208728669242566,0.6810952760658323,0.46235162,0.42447883,0.45127767,0.1852958616642641,0.47272961860061996,0.26407537,0.32553843,0.22269602,0.14282475925923313,0.6449435666517278,0.7574039,0.27897474,0.7675701,0.20018247488064037,0.49211729718068065,0.5746259,0.21740112,0.57339275,0.2523662660721336,0.6659757318947178,0.62741244,0.31921837,0.62780607,0.2934567365911955,0.4232517889288327,0.7268809,0.4137907,0.74450994,0.2969270772222795,0.49959045873986896,0.61066735,0.31581184,0.61918116,0.26472860113253965,0.5831826136352857,0.53034776,0.37245387,0.53403753,0.10122602781360546,0.6553488327065784,0.60331136,0.45062718,0.5668262,0.13234200076267125,0.3897828957501308,0.4880129,0.42815784,0.53824806,0.18449381160517295,0.4627902244701812,0.665128,0.253303,0.6362631,0.340163338886335,0.6811792365665822,0.34081808,0.36480471,0.20678811
496,0.34210526315789475,0.0727393379992226,0.2751304191200733,0.52659255,0.6674505,0.62825173,0.5756967399885198,0.5922284593205096,0.5381548659642034,0.7666747812255037,0.42251886927375826,0.2733377246242156,0.510462,0.4964094,0.25100398,0.30691281120512853,0.6684378022216806,0.508985737830211,0.2463263830590481,0.6314481378513394,0.45293851939091034,0.2937923511319585,0.26791883333840294,0.17793843246537872,0.3139323919238095,0.622714630512984,0.46012034155406195,0.5085211196353543,0.5679238058701496,0.3493553993646892,0.38393185536153374,0.21179274303975526,0.1091333840622207,0.29451926302602116,0.5357976357602645,0.33442060328305445,0.8394299,0.5786887,0.35555398,0.49150237,0.53041947,0.29883227,0.0702393285083424,0.128998634777506,0.028522488519662055,0.6274136,0.4056285,0.68272406,0.01725009808252906,0.7780856502523295,0.53978217,0.97808415,0.4676494,0.039121833123772404,0.6664634501044627,0.39377093,0.64894354,0.32165682,0.14375995244120315,0.7284730409695631,0.78634965,0.45917186,0.78612936,0.08363487922370044,0.5231885481406762,0.5962969,0.7530356,0.6027151,0.09319121991210666,0.7235055959940956,0.5070145,0.5857822,0.49909586,0.0686360683279645,0.6982247139911898,0.6500036,0.69824076,0.7137053,0.0493658177824194,0.5792039340931601,0.6383333,0.31114104,0.656614,0.04818969162762982,0.6841368589873879,0.59401244,0.35734499,0.6288461,0.19679484496289426,0.3765707483530066,0.6103593,0.25925872,0.58611125,0.09591377070179323,0.40117579700750167,0.5624677,0.54908395,0.6515502,0.06109187790980875,0.4042733320881441,0.5647232,0.2266305,0.5621635,0.2075859496401885,0.48586625395051425,0.50905484,0.48783767,0.31745794
499,0.34210526315789475,0.04938268953653933,0.1846692188503335,0.60565513,0.53990954,0.49604008,0.6051891245762491,0.5696492350290124,0.5147572238603684,0.7319941320242647,0.4639434359278821,0.31188669393095625,0.4001434,0.31429586,0.10273178,0.5893772327782184,0.22048993837507758,0.09683409741302876,0.7947443501467455,0.19730674964312545,0.0758233663654095,0.14680816646606815,0.1448835003943513,0.08804669468144774,0.7582265411751702,0.22689197388865767,0.10549564076409025,0.5550770050344184,0.6048288130183177,0.3919390801172326,0.33448612830636976,0.15489677924147408,0.07439616608119203,0.28433869454213495,0.16230583348174302,0.05222253954931941,0.83214384,0.52131826,0.29293263,0.47687405,0.49933743,0.2668902,0.03655867596779725,0.04531523591809464,0.006628395981016474,0.7950713,0.30009246,0.81223893,0.25874045114425487,0.41490084442479436,0.34520584,0.14054647,0.33470693,0.19491819084008918,0.5075566643329453,0.5570413,0.119958416,0.5394492,0.12874867049659097,0.5386843824188174,0.600592,0.11622499,0.6114425,0.28677228107747016,0.5830797894810383,0.61845154,0.16591223,0.6267012,0.3470235803410943,0.4990854502941856,0.56306595,0.24666946,0.5623127,0.2888127342280616,0.4394924673671242,0.6433099,0.25452563,0.6695468,0.16582389946128923,0.6454472825056764,0.73936623,0.23103662,0.7575635,0.36559943746959905,0.3954930065772661,0.60797346,0.1885696,0.6036508,0.08654784288453236,0.6852800704479959,0.7212776,0.3128361,0.7031311,0.13562022999221807,0.34220997036730094,0.60996145,0.30627024,0.6315258,0.22728006943643775,0.5222541556063937,0.68105835,0.15995967,0.6788719,0.16068487614257282,0.5260565127111333,0.2544053,0.20206216,0.09211375
500,0.40191387559808617,0.07792994293985384,0.23949244217024904,0.52893186,0.62522054,0.5838388,0.587509526179005,0.6032143433530138,0.549621515986515,0.7555223639460464,0.43615196216978136,0.2857927878575684,0.4714653,0.40888074,0.17161325,0.8406787666157646,0.6565842154830028,0.49436032040771954,0.8295886572013946,0.4186402003417417,0.2319544145545316,0.2242246174406161,0.1563699671440829,0.09585109541040286,0.8369117741506844,0.4643408368283661,0.29220485079596503,0.5209485996851648,0.5865403045542178,0.37053321052617494,0.4158674986421287,0.11743279660287022,0.05369688053721865,0.5973414058159728,0.8178005448254251,0.6971591734607996,0.8331116,0.56566614,0.34081092,0.493563,0.5544062,0.3247108,0.02104068478572161,0.04865918872183676,0.0072630330702642965,0.7743514,0.26664585,0.7937953,0.0719908983642503,0.6894117669205381,0.14578721,0.58068293,0.12242678,0.24270088945070598,0.7289631826273496,0.6496435,0.5394135,0.6503628,0.1988639817720923,0.3771590929379211,0.7015988,0.46621785,0.7168255,0.4346907972828685,0.4207800252176626,0.57313216,0.38813287,0.5959337,0.26941540302486916,0.43653269392770294,0.70151746,0.50453407,0.72640455,0.28279498017913385,0.3343521094285273,0.7450763,0.3542064,0.7453154,0.13247348562323963,0.722737341170575,0.7848335,0.50244343,0.82580227,0.7289837137821672,0.038452579592524475,0.65571153,0.30311915,0.66774505,0.07973525899856741,0.5691839409351774,0.54702175,0.49545294,0.55320144,0.2627472054758004,0.14979718878542048,0.5062539,0.30254653,0.542558,0.19222132545990267,0.5698874289263561,0.694237,0.2232582,0.67074835,0.24611562316762012,0.7137050845921981,0.10517694,0.46032897,0.29092154
501,0.26900584795321636,0.10718373710670484,0.358684219646674,0.29389748,0.6619482,0.6224292,0.7117621697514099,0.48060628386449433,0.4247122850838951,0.8337342735202851,0.3330909302011858,0.19727226462437275,0.30494148,0.24673828,0.064286165,0.5159587517793134,0.17598321906521996,0.07165268089611183,0.5796322828574889,0.16731937378167197,0.0604507994712738,0.37902622974509653,0.21736091557606665,0.13931890795190682,0.5517166329598345,0.22941280091687052,0.10706795144746722,0.5380452938632633,0.5848774105964949,0.36861641976632886,0.4900222871809496,0.13748095651089534,0.06455900517336198,0.40260727712682265,0.21125938591961996,0.07634694090456261,0.83214897,0.42715913,0.20321347,0.46842566,0.4741637,0.24233674,0.05923283350952683,0.08599745408764878,0.01570770072708084,0.7666943,0.3857174,0.8065364,0.184907281935872,0.46132168480465835,0.37663227,0.20903575,0.37829807,0.438432550675433,0.29249141418280156,0.3222008,0.24456885,0.29266316,0.20242763709755804,0.5112109705939042,0.50732654,0.32100713,0.5437637,0.21656301222531057,0.3823612134695073,0.40842193,0.41978624,0.42733905,0.2727193815805862,0.45221222076699796,0.39203766,0.4608493,0.44123495,0.17261593515989973,0.3902502840914357,0.5904941,0.42255577,0.62435484,0.13172258888410726,0.5466701553166777,0.49854738,0.40639707,0.54785496,0.06228524503708591,0.5760171451356542,0.4869518,0.49592894,0.51890475,0.13667381943894777,0.44888020976845766,0.7315963,0.57997227,0.68870574,0.09152626889320904,0.4162178404882447,0.46120587,0.39579952,0.518102,0.1291864937141791,0.42064941441359033,0.4958166,0.27807662,0.48200637,0.25553102980271997,0.54956860802094,0.09704703,0.14967585,0.06288555
503,0.3157894736842105,0.24315739967228533,0.5805003721911336,0.266371,0.6608738,0.6212935,0.41899662051496933,0.4476585329465042,0.3922937551195372,0.610821880767183,0.5902249146454824,0.44235047376931735,0.2436327,0.15866707,0.02762185,0.5644674921819999,0.2517177258953925,0.11620396730791883,0.6825298152380617,0.2292124664422562,0.09369407397716645,0.31538007679332564,0.1531346597731906,0.09364064148563318,0.6515649196948545,0.30522316299208224,0.15846270000861284,0.48579762435103285,0.4855280088786207,0.2630367272173703,0.3451020228769717,0.2974821417891217,0.16896374119642027,0.3878575059188664,0.203593265358068,0.07231279393651997,0.832393,0.44463858,0.21864207,0.47730228,0.28894445,0.09791381,0.047915200842900234,0.07935065804418133,0.014021990646786678,0.7946691,0.04812984,0.7857806,0.4257351808975993,0.40063249391764044,0.38766602,0.163938,0.37586907,0.09936825884235698,0.5333234809294498,0.44175053,0.12462374,0.40397844,0.1751464079250301,0.6793749023421847,0.589004,0.13061652,0.59852624,0.16204655516685557,0.662173451261171,0.56739026,0.13543007,0.5670473,0.11625000930291876,0.67176995331379,0.50150776,0.15829533,0.50399745,0.10498146074876476,0.5435426933830066,0.6794559,0.11416893,0.69579196,0.1528205331136165,0.703171847003628,0.8158794,0.11784095,0.80409217,0.0654139409848896,0.7976654458483095,0.74659723,0.19043814,0.74126107,0.058118030642124854,0.7012978336074248,0.68671525,0.18994272,0.6451771,0.08956987439805444,0.470085511993889,0.53178936,0.20908397,0.5688368,0.12409104917997475,0.5437964180457705,0.4387566,0.11439452,0.42607114,0.13111579198404125,0.6336671372846644,0.29966468,0.12390953,0.04988279
504,0.47368421052631576,0.08567182577434936,0.23462359230147864,0.4469895,0.7119692,0.6757534,0.3386124168760787,0.7174816114494,0.6720940823303558,0.5108071328850305,0.6784647240069785,0.5450861939499894,0.22691564,0.219264,0.051214192,0.561361942774555,0.35103669366655627,0.18713750979532853,0.6406282142842028,0.2006888854916105,0.07764373603780114,0.38507076889352543,0.1707437523254891,0.10578779026973972,0.6024621655018692,0.3074174431937253,0.16006874308511637,0.3628296659511802,0.4054532500640647,0.19073756597228197,0.5788963504756175,0.3584983163263798,0.21707143494437423,0.31328061277181907,0.33730102029088777,0.1563188663590672,0.8327954,0.4129705,0.1911009,0.50294274,0.37402248,0.15633093,0.03943669939504937,0.06346362368434633,0.01031297903633469,0.6734179,0.23819877,0.6821986,0.09457237018398482,0.6808893087553226,0.31397086,0.33797425,0.30391744,0.09887882403089542,0.5892338453742647,0.4047886,0.32114822,0.37449315,0.24139851235879964,0.48925250085456695,0.62896097,0.35645697,0.6526394,0.17794656784598203,0.38620618840359555,0.39228994,0.26634386,0.41246265,0.15146556185365065,0.6536275489128849,0.49003407,0.40848726,0.5271047,0.1482166059304078,0.4450152930075334,0.8572023,0.34678486,0.88226336,0.1729642475807967,0.47912988970979015,0.7891963,0.48211923,0.8302181,0.21930024776416782,0.3835462641171432,0.84328705,0.37899607,0.8397182,0.06826555290158139,0.6690877800311723,0.5965971,0.5005009,0.57582927,0.1359271635647719,0.3013350194366218,0.5059512,0.45180693,0.5832063,0.33620487806570887,0.18299874190502893,0.58889663,0.31474534,0.6024749,0.25940108015281305,0.37209849773052334,0.6295488,0.3477932,0.19311063
505,0.43609022556390975,0.08973067696913341,0.25855439541584585,0.62325877,0.4656817,0.42173904,0.489149922701029,0.6294626807091851,0.5772373754156749,0.6236849029137113,0.5779493813619866,0.42881273514174806,0.26742154,0.26939476,0.07618084,0.8404883640173625,0.364434372784049,0.19779260362452042,0.8734108609533512,0.1493101265725056,0.05188166349178265,0.23896083407224772,0.09688950398618033,0.056747128575006085,0.8887005427102069,0.23714994567400993,0.1119487534687007,0.48887708910712846,0.5223028330745361,0.3000680565329088,0.4732623148865279,0.3171936926349088,0.18400446178225358,0.6227885810999152,0.5129731142607639,0.31069479518844184,0.8323031,0.38914567,0.17159082,0.47143435,0.5255763,0.29373688,0.012095476836154199,0.026235708837316234,0.0033899458650317586,0.8094943,0.17632508,0.8140185,0.2509209295340801,0.46825395179647245,0.16917236,0.29428336,0.16824083,0.1604635970296113,0.49839072560028863,0.5122473,0.32088962,0.4919802,0.29635074604159656,0.4345664048383803,0.65242344,0.23892444,0.6564623,0.22354955613893251,0.506341237261691,0.6687587,0.27285382,0.6787904,0.12237758325037942,0.6113447379339264,0.37438136,0.41391563,0.40014064,0.14083142514395566,0.4867666531893799,0.68747395,0.27586505,0.71390027,0.23474820264584811,0.6852324318637486,0.77343845,0.26974028,0.8028065,0.14348764260450317,0.4963764803350928,0.81355846,0.26857543,0.81021315,0.10582421891683502,0.5751713025746189,0.6315235,0.34573254,0.60050654,0.1707725916606176,0.32253589180315656,0.58767694,0.3121021,0.62721455,0.28516025641447895,0.38772568168793203,0.6796457,0.19648765,0.6463299,0.27141060609898443,0.7200730122757971,0.46272177,0.22303794,0.10486624
506,0.43609022556390975,0.09286823336891092,0.2653551228526707,0.24652125,0.5906694,0.54797035,0.4209274180958382,0.5648083143174939,0.5097705586382771,0.5363291038803042,0.6570639209902857,0.5192951363936649,0.07037307,0.036893282,0.00201234,0.4247895720391844,0.2362086979552651,0.10640868731770965,0.6933941429709947,0.254119341138279,0.10873005924940722,0.6217858830513413,0.056733432635028135,0.03218301136036881,0.549719618514271,0.35117088009208786,0.1934841735754819,0.2067228369601396,0.20090071656065175,0.05790626032762286,0.2717287605851765,0.35335012122665843,0.2128355090595723,0.26479475370515976,0.13325491523999033,0.03974096119417032,0.8323964,0.2268067,0.06631119,0.47424653,0.109709226,0.018893693,0.02232412766544215,0.06699266869723425,0.011097875394066009,0.5306848,0.10761215,0.54822737,0.11719768635345071,0.6577156553112866,0.4940581,0.23756912,0.4601714,0.14705472410200712,0.6556123197025939,0.66500455,0.22178218,0.64004976,0.20511316764065263,0.641589945144815,0.74106115,0.23164885,0.7376928,0.15990888576350853,0.5916245298611799,0.59188324,0.14925031,0.5983625,0.2836295893230726,0.5121906875767952,0.37164122,0.35123348,0.4007225,0.049533605755984825,0.5561681633845842,0.91023004,0.24223305,0.8988769,0.14638526028737675,0.7148358077882176,0.41466624,0.40007052,0.45470202,0.07079650670339264,0.6539042727252071,0.8451672,0.34937584,0.85511595,0.041848942036966624,0.6052554101412172,0.6309815,0.48646644,0.5709974,0.1665144011897472,0.6053104538004057,0.32438862,0.49362493,0.39849743,0.1832454479723799,0.39306103398643366,0.596314,0.27605772,0.5686024,0.19816862151144285,0.7275334532780919,0.39633211,0.15478964,0.06557387
507,0.47368421052631576,0.08723094004282195,0.23502475164217757,0.40648097,0.63312143,0.5921004,0.5478992950353075,0.5434268288275549,0.4878708876965781,0.7227434108044575,0.4745334412117481,0.32207834943942054,0.33617613,0.21971424,0.05141646,0.5749340839449303,0.22873955260879003,0.10181476033190129,0.6869163204761443,0.19101972942391265,0.07248612774832003,0.23963181588497026,0.08838084702896966,0.0514187122463424,0.6575806912496028,0.26183730603708916,0.1280761942117818,0.6334373637984784,0.6572455836020643,0.4565916354573219,0.406819362249652,0.221576290584851,0.11550780045846244,0.4191247275001499,0.1748854924393318,0.058051342474817975,0.83232564,0.4676653,0.23982067,0.46890077,0.49706095,0.26462135,0.020379517241623152,0.04964429165299484,0.007453805893212609,0.84846526,0.10985831,0.8400125,0.37414406057948363,0.4469301509920543,0.3765272,0.17123777,0.3651558,0.1767270171891829,0.4541294186624686,0.42787275,0.19415125,0.378962,0.14325884919025067,0.7362150169994646,0.5587102,0.21275258,0.5617734,0.10440427766728423,0.7038893390504438,0.58145595,0.13768654,0.5917762,0.20974559460156111,0.6829325032530505,0.61794853,0.15808277,0.6193293,0.0808879560606714,0.5934165217429926,0.7750209,0.1731063,0.7822276,0.18868146697471924,0.692525394929998,0.6528093,0.10311152,0.65470445,0.1133873960075481,0.7289803702379155,0.5773489,0.14107253,0.5805832,0.0766934047921907,0.623012033841451,0.7154909,0.2551098,0.68709666,0.059764500991962746,0.4297538146503802,0.53462577,0.11073919,0.5689665,0.1600747210933336,0.5154984419534041,0.5079737,0.19430235,0.5154981,0.3150614702885641,0.36489352683086723,0.62966317,0.209095,0.09632259
508,0.02015677491601342,0.04035657759385288,0.30053785227564633,0.26331955,0.6717036,0.63275945,0.39994264469214286,0.5776737642053968,0.5230464623110507,0.5718227305756489,0.6260760797293098,0.4829428775231852,0.24446803,0.18869981,0.038413465,0.23046143117061363,0.38905119341636774,0.21804347736871993,0.3307457544171644,0.34858722386749713,0.17440931877562343,0.4606165022028348,0.15342556924763776,0.09383900615228533,0.2859878909257048,0.4003827855502503,0.23423454651502004,0.40551673935682064,0.4493195579751025,0.22892952549771983,0.5626317557058907,0.3722869659407714,0.2285772860593019,0.19607506376162492,0.2801113709689096,0.1168445830361373,0.83288544,0.38538277,0.16860442,0.46280956,0.4037365,0.17990492,0.05409906199064465,0.12286819318364979,0.026493423914877596,0.60968184,0.24887145,0.6204876,0.04306598445821566,0.7759058675417387,0.650691,0.48698252,0.63273454,0.2213026662819518,0.41495296391851305,0.57132673,0.33535773,0.5348566,0.11678967400431281,0.6628793407473561,0.87451404,0.28175068,0.8635542,0.14743566865173013,0.6304795225052777,0.54638505,0.26090062,0.5571569,0.1781207260144642,0.6142202760743599,0.44738486,0.27297837,0.4424552,0.17089408761255132,0.5520535107854024,0.6585524,0.32089457,0.68944657,0.157973750176597,0.5586500331664637,0.5937572,0.20369384,0.6005201,0.12272065013780166,0.7448648580409857,0.3601216,0.48764312,0.37836513,0.0597901478641284,0.5785382154388109,0.55879694,0.27474427,0.523134,0.1446530608253209,0.45951655814224596,0.4210978,0.3118996,0.4587089,0.11863516052880785,0.5483878105403427,0.40593627,0.32848048,0.39660934,0.1260959055670541,0.6576307525763954,0.3885982,0.39827034,0.23484689
510,0.291497975708502,0.07631069754256961,0.2688689828606927,0.5086058,0.51034755,0.46621564,0.7442272076493469,0.3153416528294737,0.2669985755287602,0.8770030944639178,0.26669744443115884,0.1471247320762046,0.22058125,0.15987885,0.028022988,0.5570876100326992,0.19998364031504973,0.08487777032662054,0.7008299318430788,0.13585006334663788,0.04580202160225766,0.14053440854799987,0.07693992454911053,0.04435871755518526,0.6443627414173236,0.2154181019193567,0.09845019131904609,0.49929972234597675,0.5662755097839306,0.3475100777494956,0.524389927080449,0.08294484638248976,0.03616789575654428,0.3913087224161524,0.21170331343468807,0.07658346412389311,0.83238894,0.3640329,0.15215082,0.46504673,0.35765633,0.14404784,0.011784339168343164,0.02979435200416496,0.00394457728581549,0.7739368,0.3502349,0.8413725,0.06695817784600933,0.6397823808665148,0.41952047,0.12098925,0.417303,0.32586342466622514,0.3412212532109802,0.42708832,0.0819133,0.38182226,0.3684127804484215,0.8769624252473813,0.5391953,0.06784092,0.5506342,0.14003546606527756,0.6369004460965902,0.5470617,0.004027161,0.55125976,0.24555675748160521,0.5961872743349232,0.466505,0.070176065,0.45640844,0.13218388098420084,0.6332832810848035,0.64028126,0.06271451,0.6638346,0.20928029699916126,0.5804554302168772,0.5896466,0.054981995,0.59542274,0.199980902225281,0.6161097847314206,0.65698177,0.07927233,0.6542025,0.1501111408540558,0.6289662591317631,0.6121122,0.034168433,0.57838154,0.120951211830926,0.41436300881388577,0.60170275,0.0,0.6350285,0.11032027611337498,0.559346339728614,0.54379904,0.09876216,0.51563835,0.09857884265690219,0.7170071760938956,0.20597254,0.0742217,0.02736488
511,0.515235457063712,0.1490457404611628,0.3414658713905559,0.40342,0.584127,0.54122627,0.9483881689908468,0.11773363013723774,0.09447525851350867,0.9675544034303225,0.08907982738274917,0.03946748700294119,0.25942594,0.12668666,0.018077245,0.5668698577432684,0.13518318940919297,0.05107254784346703,0.5950002043166486,0.15943356243806994,0.0566373482498903,0.24768702365912795,0.16341747847433027,0.10069940094250031,0.594881109266037,0.20759525267840515,0.09375109715874674,0.6509808696841248,0.6839346196312136,0.49139128459265197,0.4550556169877661,0.027842735195553216,0.011197288022167625,0.49327216716951683,0.1366117062049576,0.04111335637217331,0.83251846,0.36444354,0.15245938,0.45837188,0.5025048,0.27006298,0.01765706264827655,0.0359080650828394,0.004950309072196718,0.864087,0.07247877,0.8728525,0.37749227957963016,0.4620904921680434,0.37545508,0.14056551,0.3605443,0.13605856721029613,0.5179296777441025,0.29362893,0.15060994,0.24123125,0.18592478242920124,0.7056776217612954,0.5725266,0.14799507,0.5914191,0.237504008909199,0.4449796256371137,0.46471918,0.18989822,0.46623275,0.23523331427202626,0.7626517539109559,0.41858006,0.20119429,0.42471585,0.17060566202501076,0.5014575806275678,0.63936025,0.1840336,0.6527282,0.1690567082399606,0.7609914658704238,0.5906307,0.13133354,0.60760903,0.17351154664342006,0.5821932351701172,0.54632056,0.26356024,0.5519861,0.12072636590018372,0.560829499959681,0.68335974,0.34787217,0.6518057,0.10040714796453465,0.4245426681754628,0.55708814,0.31910828,0.59564596,0.11241684706195591,0.512222310742225,0.6130856,0.2922143,0.5948237,0.1719209242034266,0.630958926653214,0.3499147,0.13958675,0.05768631
512,0.3157894736842105,0.03280582584736572,0.14101341388230737,0.25286573,0.8413562,0.81778383,0.34708412195764615,0.6079514281375705,0.554582583084758,0.48999709117322593,0.6954059629404402,0.5658999791192566,0.03058358,0.03307724,0.0016802837,0.3427826063259517,0.7700424025226055,0.6426432506020665,0.23378596592619927,0.6754143088998442,0.5072534361062471,0.6565744812422747,0.09685401401720703,0.05672476556974599,0.3090164593376693,0.6611856033774676,0.5061499807216303,0.0794540521566027,0.16828496501562046,0.04361643384221539,0.25800388252528567,0.3761217829900427,0.2318187855128985,0.34433798078082967,0.6182911582239711,0.427205958026819,0.8309395,0.13017601,0.026547015,0.46570653,0.14669776,0.030308882,0.07268953764235431,0.14754415917808808,0.035069954159793006,0.16319488,0.7367255,0.15416645,0.003425254487566219,0.8480335350077586,0.47882754,0.818638,0.45598853,0.06999489456722019,0.5361513843585091,0.50911105,0.7863708,0.40858564,0.06596019189997752,0.7441239805631789,0.62268186,0.4564057,0.6024814,0.0,0.6883975010335701,0.4913899,0.27480352,0.5027421,0.256573206448256,0.5363327601852262,0.28153786,0.304287,0.28587848,0.20555797201282197,0.5972753495365969,0.56728494,0.21026663,0.61147666,0.23107574422202606,0.5880417668406057,0.40488878,0.23165117,0.43769437,0.1195052475815227,0.6122260506087289,0.38441777,0.5498077,0.42182297,0.04458718826574292,0.5325883911793396,0.46385768,0.58006763,0.44826022,0.07920375951906532,0.39159992046304387,0.46634278,0.5903362,0.55687666,0.03763278638504588,0.41136162508259305,0.3325527,0.31723967,0.34639645,0.24298074028057934,0.5057672007092875,0.1039669,0.43586946,0.2681934
514,0.1486068111455108,0.076652156452607,0.3453722882075017,0.37477887,0.49542966,0.4512825,0.5669992108326081,0.438921521502873,0.38377863043366955,0.7357625643181807,0.45957652625868317,0.3077239826597502,0.20691301,0.11907489,0.016101344,0.5743217037810441,0.30156788090968667,0.1500327175469552,0.7046623358474711,0.23770075875268484,0.09871145462791352,0.3400346692380472,0.15532518561000405,0.09513622105208323,0.6679058534242394,0.34005925120403596,0.1847469720845015,0.4874496076391432,0.4934052796088636,0.2707661860156479,0.33013736827538576,0.2051710869127622,0.10488588346186052,0.42199919105319145,0.3013423688143729,0.13088083154512026,0.8324243,0.37434644,0.15999492,0.476487,0.31964174,0.11743935,0.038269933140757974,0.08274730137404128,0.014873549434900659,0.79067177,0.14530353,0.7984815,0.3394792788410557,0.41961398828790897,0.4004352,0.23531455,0.37287042,0.1309819669661282,0.5625951459019627,0.48516336,0.13565555,0.45943016,0.18979110438041794,0.5428074440700089,0.69100845,0.20614672,0.6995833,0.3550026336564554,0.409997373437539,0.5994776,0.18664663,0.60607916,0.49149876715265906,0.40400713626442264,0.3653924,0.22749582,0.3934548,0.17761328421789704,0.4317398041749419,0.6793289,0.21532792,0.6853085,0.220089840850271,0.868285993776593,0.601995,0.22352125,0.6400952,0.3507910303564392,0.36410001885303933,0.58043236,0.15304492,0.58564526,0.1772431514106318,0.5058768781628478,0.60160637,0.2311035,0.5686255,0.0874561309087397,0.4030146494433256,0.52990437,0.27383825,0.56880593,0.21442217818086057,0.48354608980083635,0.5967987,0.14595659,0.5882852,0.1941271659744371,0.599821363441513,0.50756717,0.14339478,0.059632402
515,0.22867513611615245,0.19698313536590867,0.5570354488131346,0.33238202,0.5461197,0.5023446,0.646815033833078,0.3866506460743562,0.33354927953655694,0.7962956533821496,0.38471210475828144,0.23998687403678298,0.32124084,0.23150432,0.056854945,0.4542795555464718,0.20115838358920587,0.08554637327598309,0.5897507101665466,0.1886081112715189,0.0712220980463715,0.3586611400665833,0.07862187994226857,0.045389092883393066,0.518111251950952,0.2549651419191902,0.1235021066979959,0.5861278360631651,0.6108261232899808,0.39908839149165787,0.5035586466055432,0.1941705835355137,0.09794875697742263,0.3403574339971755,0.17823479018323435,0.059646440298467385,0.8323421,0.41633126,0.19393659,0.46422786,0.5002488,0.2678012,0.04149798644429752,0.07449375707066402,0.012840184028156025,0.80934054,0.18251334,0.8221922,0.3596266460629999,0.3427872549457781,0.49247757,0.19139603,0.4676644,0.19696557471732992,0.4982580899740702,0.44244245,0.097708374,0.41325545,0.24574985519065368,0.6555293643285828,0.5947653,0.15729882,0.61281276,0.48504516388311497,0.3724645125251627,0.4530649,0.11227514,0.4520273,0.30611753353099463,0.8964581506800282,0.42998314,0.2573957,0.4625466,0.24557254196266765,0.36876206708821047,0.70314956,0.15374234,0.71128774,0.1714501124339545,0.7100214665972027,0.50360787,0.18471093,0.53425413,0.11071365532215678,0.5172879522901991,0.60943824,0.19895422,0.6107558,0.12734312553427587,0.6176256677438448,0.61371624,0.18334836,0.5789832,0.08769756692904407,0.43809620298685753,0.5092455,0.18354505,0.55191576,0.13907610802931272,0.5258432097546821,0.5168423,0.10760157,0.49935517,0.172322740784905,0.6658317394729857,0.10041865,0.12495875,0.050394595
